Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
-0.43373894629488136,0.7400062197527644,-0.006648551953741014,-0.005272673016880412,-0.04447826697032338,-0.007444572711569867,-0.18275207778814095,-0.3158555467343715,-0.1805395447836351,-0.12955407187381826,-0.3473268887496002,-0.6089112490599635,-0.4618073905618902,-0.30585585221008577,-0.053091925698216046,-0.23338154614843243,0.6022094681518334,1.1968953971185063,1.249759024016918,-0.05652794286019215,-0.45486427556885206,-0.2850607399816368,-0.35237110690125434,-0.3858313215171457,-0.12528974080412272,1.0450068804029011,0.692497589353645,2.598869321725537,2.05170892336996,-0.12339319631224974,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0013138830325538128,0.001746206873070763,-0.21141677784868665,-0.17075480108334862,-0.6579074030071375,-0.37552579108615336,-0.4857917760399221,-0.38251649532764403,-0.31085069961413186,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,1.536267778289156,-0.6732151073629691,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,0.4306017525750411,-0.5011909680024716,-0.1805395447836351,-0.4618073905618924,0.0013138830325538128,0.0,0.0,0.0,0.0,0.0,0.0,-0.006648551953741014,-0.04453742567522991,-0.005272673016880412,-0.00744451468142059,0.06346000885382465,-0.22407392922774638,-0.0029795864819053266,0.0026981619193090496,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,-0.47085676440730595,-0.010424892291272192,-0.010949535284642103,-0.05666156619817762,-0.007565914885138679,-0.297774330043816,-0.2171686162131481,-0.2940640257614974,-0.26045248447044883,-0.4783154060648466,-0.6089112490599635,-0.5384795411297775,-0.4273802294383181,-0.052869832402480305,-0.22852080427257765,-0.3083604475793117,-0.38763732123650385,-0.4009074991065932,-0.055864107887396715,-0.4620836149165752,-0.2912453019763816,-0.36172491824818215,-0.39356947169576884,-0.12513288881494278,-0.3675332702981718,-0.21586833477287287,-0.2516745753495165,-0.29061496530288927,-0.12346083136993022,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0013106557249796447,0.0016604312719321283,-0.20631962169441043,-0.1707584879374633,-0.4233872010137798,-0.4985408037544615,-0.5800258743388937,-0.4996311998694753,-0.3143006297619917,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,-0.6509281872159266,1.4854093276621052,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,-1.0068823215381135,-0.5888102234108963,-0.2940640257614974,-0.5384795411297773,0.0013106557249796447,0.0,0.0,0.0,0.0,0.0,0.0,-0.010424892291272192,-0.05673723422543055,-0.010949535284642103,-0.007565858504735328,-0.4802466100377588,-0.24984597014156923,-0.007427886701260731,0.0026981619193090496,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,2.934775318358121,6.939300108878608,5.216494469612582,270.6296140179458,0.006363833053829466,1.3786419442113094,-0.3158555467343715,2.328969185846526,0.42737637362474074,-0.3473268887496002,-0.6089112490599635,-0.5289210773073098,-0.4233937364925935,-0.05218287817997973,-0.2329284437096683,-0.3064745689524798,-0.37435546561747496,-0.03376665933603133,-0.056536568402067555,2.9502091653475615,-0.28927854816748017,-0.34612720353254034,-0.027554560740927745,-0.12530254504813743,3.6021346005245154,-0.21355588249448204,-0.2278257753570503,0.23045133580481644,-0.12339467405300578,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.006260628364292753,0.07347280424945321,-0.2111792241447784,-0.1695513759108569,-0.6579074030071375,0.09909534974521182,0.2254350132758741,-0.054303537493490255,-0.2644182925786192,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,1.536267778289156,-0.6732151073629691,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,0.4306017525750411,0.14474937551819325,2.328969185846526,-0.5289210773073098,0.006260628364292753,0.0,0.0,0.0,0.0,0.0,0.0,6.939300108878608,270.99633940230905,5.216494469612582,0.006364078820529696,0.06346000885382465,0.11936652903689302,8.178927283652468,0.0026981619193090496,1.3198330015408262,1.8850433323180933,1.302322872326835,0.5635845431436488,-0.0480268489242882,0.2576807985568736,-0.01294408455989332,-0.08286221831513751,Infiltration
-0.43373894629488136,-0.3288530560329303,0.005939249171362917,0.0032426203847621235,-0.05779489635890824,-0.007528386377849356,-0.305706899164897,-0.3158555467343715,-0.32474631791767644,-0.26045248447044883,-0.47537184387798714,-0.5242607858289798,-0.5289943266265337,-0.4273802294383181,-0.05309163004924815,-0.23335323968246668,-0.27194011994795736,-0.3591161617263052,-0.3809999359551424,-0.05643903342855338,-0.3198266465303454,-0.2557586732145682,-0.33869272000204953,-0.3737027796894178,-0.12527185901506774,-0.20197747781193748,-0.17781249335122434,-0.21644204275759965,-0.2622238452761447,-0.12336625596154338,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0013294816858289591,0.0018553758199744796,-0.2114018777175973,-0.1706799217339425,-0.6579074030071375,-0.4985408037544615,-0.5897532651324643,-0.49501922375225166,-0.3142952796663364,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,1.536267778289156,-0.6732151073629691,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,0.4306017525750411,-0.6061762019618783,-0.32474631791767644,-0.5289943266265338,0.0013294816858289591,0.0,0.0,0.0,0.0,0.0,0.0,0.005939249171362917,-0.05787210013707712,0.0032426203847621235,-0.007528329487215306,0.06346000885382465,-0.24973391778977,-0.008910653441045866,0.0027051199053102553,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,2.9342445906446595,5.495479319829188,4.12748305791363,219.1922913430256,0.0033773978404279857,1.3773198493577958,-0.2171686162131481,2.3880913660868233,0.6246447200753352,-0.47537184387798714,-0.5242607858289798,-0.5289943266265337,-0.4273802294383181,-0.05235583272464355,-0.23302289823908265,-0.3058658298737037,-0.38521803957980844,-0.3557042848016558,-0.05653723190528874,2.9502091653475615,-0.28871021451692525,-0.35941058674579496,-0.34721609506291745,-0.1253464768508775,3.6021346005245154,-0.21294808029938586,-0.24826972299804026,-0.22633601820542432,-0.12340092603312751,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.00523183442759402,0.05850626148108176,-0.21122865510518796,-0.16980269953391836,-0.4233872010137798,0.09862402785759378,0.24383492458334902,-0.013294498620782639,-0.254808223209942,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,-0.6509281872159266,1.4854093276621052,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,-1.0068823215381135,0.16172355328069513,2.3880913660868233,-0.5289943266265338,0.00523183442759402,0.0,0.0,0.0,0.0,0.0,0.0,5.495479319829188,219.48931513631777,4.12748305791363,0.0033776030041030632,-0.27206664092959176,0.11936652903689302,6.478193833118918,0.0026981619193090496,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,2.9342926992854594,4.264392369794022,3.204046795691062,155.3797588663674,0.001041873736789101,1.2186684669361751,-0.3158555467343715,2.1520707305951676,0.756982588407638,-0.3473268887496002,-0.6089112490599635,-0.5288756916593583,-0.4222969534103361,-0.05256955110147509,-0.23310327752807214,-0.3050237643872385,-0.37319160741604956,-0.02000103763495943,-0.056537895408509925,2.9502091653475615,-0.2879219619870423,-0.34483220786783003,-0.013830924135049978,-0.1253001166570312,3.6021346005245154,-0.21210849320194733,-0.22581559006542903,0.24998405205334245,-0.12340081236076166,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.004355620421207351,0.0458296673370478,-0.2112708365847931,-0.17001598151072145,-0.6579074030071375,0.04206540134342911,0.1712566412819089,-0.014463940408196855,-0.2550939892512772,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,1.536267778289156,-0.6732151073629691,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,0.4306017525750411,0.09486359954373753,2.1520707305951676,-0.5288756916593584,0.004355620421207351,0.0,0.0,0.0,0.0,0.0,0.0,4.264392369794022,155.5903116924204,3.204046795691062,0.0010420471471070324,0.06346000885382465,0.195898285315767,5.028047961609057,0.0026981619193090496,1.0671876038294268,-0.11088214743612193,0.6009242346447277,1.241739366831632,0.018044937668694,-0.11608014661131222,0.0008580289950875295,0.036331507925144536,Infiltration
-0.43373894629488136,2.9348323675427865,4.786786116485835,3.5948041484553253,165.46044731352615,0.001968827866835386,1.3746756596507688,-0.2171686162131481,2.0256462777272946,0.5706235418185069,-0.47537184387798714,-0.5242607858289798,-0.5289943266265337,-0.4273802294383181,-0.05253545937752227,-0.23306926895996447,-0.3054327401729734,-0.38484677736648293,-0.3682201285992387,-0.05653723190528874,2.9502091653475615,-0.2883053289690721,-0.3591161962820198,-0.3602177475286998,-0.12534669761370532,3.6021346005245154,-0.21251644357662175,-0.24780990915079384,-0.24409718628267765,-0.1234018354120543,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0047271193819671585,0.05118934277789217,-0.21125296467985752,-0.16992586768878118,-0.4233872010137798,0.0976813840823577,0.1325169695469262,-0.06663521377381385,-0.2671426503469101,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,-0.6509281872159266,1.4854093276621052,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,-1.0068823215381135,0.05915177723218851,2.0256462777272946,-0.5289943266265338,0.0047271193819671585,0.0,0.0,0.0,0.0,0.0,0.0,4.786786116485835,165.68466026003875,3.5948041484553253,0.001969013879851574,-0.27206664092959176,0.11936652903689302,5.643396158619888,0.0026981619193090496,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,1.7495680053436864,0.04747899288420588,0.03824993770262588,1.079501919934276,-0.007321562604343752,1.6245515869648213,-0.3158555467343715,0.9581570228625584,1.1636672708131879,-0.3473268887496002,-0.6089112490599635,-0.5206643626064433,-0.3862397151822441,-0.05308623193032518,-0.23337651056509034,-0.14005452851360453,0.04318392052373623,0.7475274749995172,-0.05653723190528874,1.7615737391395938,-0.12526669418951097,0.14868916410216354,0.7512494556283572,-0.1253565215595442,2.2193669588546125,-0.052563718154577735,0.5002630048887139,1.3390679289388339,-0.12346071769756438,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0013524314285785998,0.00234403682040064,-0.21141420961188265,-0.17074106279322773,-0.6579074030071375,0.18676122084216706,-0.20613731657224682,-0.02312598974124115,-0.2571892365346084,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,1.536267778289156,-0.6732151073629691,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,0.4306017525750411,-0.24936322933436805,0.9581570228625584,-0.5206643626064437,0.0013524314285785998,0.0,0.0,0.0,0.0,0.0,0.0,0.04747899288420588,1.0809658422002568,0.03824993770262588,-0.00732150290177163,0.06346000885382465,-0.18944975252178436,0.06077938332885546,0.0026981619193090496,2.8155026688280658,7.3161833437441395,6.714596374697303,-0.10212178877524161,0.1715470991800784,1.976584683018222,0.7704212145969194,-0.13138747078819277,Infiltration
-0.43373894629488136,2.8945140057790275,4.686083707485004,3.5200587952631297,172.52336087519942,0.00177117772844495,1.3746756596507688,-0.2171686162131481,2.1784605015549117,0.6476892481122639,-0.47537184387798714,-0.5242607858289798,-0.5289943266265337,-0.4273802294383181,-0.05250520221533529,-0.23307213006369493,-0.30540177794479384,-0.3852497508768529,-0.3828432036053927,-0.05653590489884637,2.92177291113206,-0.2882761432675541,-0.359754278106664,-0.37487329206189957,-0.125347139139361,3.569054034934326,-0.21248534800861077,-0.24874496973066748,-0.26484238660451953,-0.12339842524107882,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.004655401435874532,0.05016263482486913,-0.2112544858981081,-0.16993335931625797,-0.4233872010137798,0.0976813840823577,0.17935715388979112,-0.03376671224079083,-0.2597114385997612,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,-0.6509281872159266,1.4854093276621052,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,-1.0068823215381135,0.10231927722843549,2.1784605015549117,-0.5289943266265338,0.004655401435874532,0.0,0.0,0.0,0.0,0.0,0.0,4.686083707485004,172.75714462142017,3.5200587952631297,0.001771361054246125,-0.22527923754003,0.195898285315767,5.524774819437077,0.0026981619193090496,-0.1333699160638301,-0.11088214743612193,-0.15845771476484105,-0.10711394813216879,-0.37577673745324786,-0.11608014661131222,-0.3811374359635985,-0.3617637938919386,Infiltration
-0.43373894629488136,2.934803332062233,2.821830360857112,2.117873815125992,87.70993718766255,-0.001936638791740189,1.3759977545042823,-0.2171686162131481,1.7854741941275656,0.7667702898650082,-0.47537184387798714,-0.5242607858289798,-0.5289943266265337,-0.4273802294383181,-0.05279659897555308,-0.2331976647731707,-0.3031014002715418,-0.33104232853788434,0.7786736175742397,-0.05653723190528874,2.9502091653475615,-0.28612604859004515,-0.29499862500426005,0.7822975291689873,-0.12534448998542694,3.6021346005245154,-0.2101899733345286,-0.14969629027090206,1.3832627192911517,-0.12340672332378583,-0.22618155779982402,0.0,-0.005633559196716718,0.0,0.0033277229588347763,0.03090211347828482,-0.21132027540040663,-0.1702669078976925,-0.4233872010137798,0.09815270596997575,0.058801650076682796,-0.051143213071305225,-0.2637077877123249,-0.18209795288295783,-0.22618155779982402,-0.01649879159194664,-0.6509281872159266,1.4854093276621052,-0.3359068273836544,-0.005633559196716718,-0.016534838152822313,-1.0068823215381135,-0.008725335732158212,1.7854741941275656,-0.5289943266265338,0.0033277229588347763,0.0,0.0,0.0,0.0,0.0,0.0,2.821830360857112,87.82879211823389,2.117873815125992,-0.0019365058767320405,-0.27206664092959176,0.11936652903689302,3.3287972778152928,0.0026981619193090496,49.81928799354481,27.254524525314896,38.89932951606153,42.76229776982653,0.40496461774429104,3.063949741551215,0.8016499237646622,-0.020016927154532765,Infiltration
